Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,BB,CG,ER,ERA,G,GS,H,IP,L,R,SO,SV,W
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,125418,"Green, N",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,25,6,34,1,66,3.96,26,24,158,150.0,6,76,81,0,11
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,125420,"Manning, C",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,8,0,32,0,22,4.04,44,0,48,49.0,3,32,62,0,2
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,125419,"x Hayes, C",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,7,0,3,0,11,4.06,5,5,24,24.1,2,14,15,0,1
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,143783,"Slocum, B",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,20,1,25,1,37,4.07,15,14,83,81.2,4,43,51,0,4
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,127122,"x Rodriguez, E",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,18,2,34,3,46,4.13,29,12,114,100.0,4,52,84,1,8
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,130780,"Vasquez, M",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,25,3,31,2,66,4.25,23,21,140,139.2,6,71,80,0,8
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,125425,"Schlact, M",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,15,2,25,0,55,4.61,21,18,108,107.1,4,55,38,0,6
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,125417,"Gannon, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,12,2,30,1,32,4.72,24,5,67,61.0,3,36,29,1,3
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,125426,"Waddell, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,16,1,37,0,56,5.30,37,12,98,95.0,10,62,88,1,4
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,125423,"x Ramsey, K",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540&view=pitching,8,0,10,0,20,6.35,6,6,37,28.1,3,20,22,0,2
ALPB - 2010,249,Lancaster Barnstormers,3613,84872,"Mueller, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,0,0,0,0,0,0.00,1,0,2,1.0,0,0,0,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,45627,"x Cruz, R",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,1,0,2,0,0,0.00,2,0,1,2.0,0,0,0,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,45636,"Muller, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,3,0,7,0,3,1.44,15,1,11,18.2,1,4,23,0,1
ALPB - 2010,249,Lancaster Barnstormers,3613,45630,"Hamulack, T",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,7,2,17,0,17,2.35,55,0,54,65.0,5,20,92,11,6
ALPB - 2010,249,Lancaster Barnstormers,3613,45637,"x Patterson, S",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,4,0,3,0,5,2.81,17,0,14,16.0,1,5,18,8,1
ALPB - 2010,249,Lancaster Barnstormers,3613,61477,"x Junge, E",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,3,1,8,0,9,3.07,4,4,25,26.1,1,10,36,0,2
ALPB - 2010,249,Lancaster Barnstormers,3613,45638,"Peeples, R",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,9,3,15,0,25,3.27,41,6,71,68.2,1,30,49,1,4
ALPB - 2010,249,Lancaster Barnstormers,3613,45628,"Fritz, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,29,4,52,1,52,3.71,23,22,118,126.0,7,63,119,0,3
ALPB - 2010,249,Lancaster Barnstormers,3613,45634,"McNab, T",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,15,1,19,0,34,3.74,62,0,93,81.2,3,38,44,8,6
ALPB - 2010,249,Lancaster Barnstormers,3613,70639,"Heuser, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,9,2,13,0,12,4.05,21,0,23,26.2,0,16,33,0,1
ALPB - 2010,249,Lancaster Barnstormers,3613,45629,"Hall, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,38,4,65,2,91,4.90,28,28,181,167.0,7,111,111,0,13
ALPB - 2010,249,Lancaster Barnstormers,3613,45640,"Sanchez, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,37,7,65,1,93,5.44,28,27,198,153.2,11,102,102,0,7
ALPB - 2010,249,Lancaster Barnstormers,3613,54570,"Thompson, S",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,18,2,67,0,61,5.64,30,11,102,97.1,8,65,81,0,4
ALPB - 2010,249,Lancaster Barnstormers,3613,53652,"Hinkle, A",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,14,1,24,0,29,5.75,29,0,62,45.1,2,36,33,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,45641,"x Simontacchi, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,19,4,16,0,64,5.77,26,15,136,99.2,7,74,69,0,5
ALPB - 2010,249,Lancaster Barnstormers,3613,52644,"x Musser, N",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,3,0,4,0,11,5.94,4,3,22,16.2,1,11,7,0,1
ALPB - 2010,249,Lancaster Barnstormers,3613,425981,"x Weatherby, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,6,0,14,0,20,6.35,23,0,40,28.1,5,24,21,2,1
ALPB - 2010,249,Lancaster Barnstormers,3613,45633,"x McBride, M",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,1,0,3,0,3,6.75,1,1,5,4.0,0,3,1,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,62749,"Overholt, P",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,9,0,24,0,34,7.11,37,0,54,43.0,4,37,41,1,4
ALPB - 2010,249,Lancaster Barnstormers,3613,49368,"x Maness, N",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,8,1,20,0,21,7.98,8,5,32,23.2,3,23,15,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,70673,"Bauer, R",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,13,1,28,0,32,8.00,14,6,57,36.0,4,40,26,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,79927,"Franklin, W",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,9,2,27,0,42,8.72,9,8,62,43.1,5,42,34,0,2
ALPB - 2010,249,Lancaster Barnstormers,3613,45625,"Ackerman, E",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,5,1,8,0,16,8.81,16,0,27,16.1,0,20,13,0,2
ALPB - 2010,249,Lancaster Barnstormers,3613,67345,"x Bostick, A",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,0,0,2,0,4,10.80,2,1,4,3.1,0,4,7,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,45626,"x Brauer, D",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,5,0,1,0,6,16.20,2,1,10,3.1,0,6,2,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,84527,"Muller, Jo",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,2,0,6,0,9,18.69,3,0,7,4.1,0,9,4,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,62659,"x Muldowney, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,3,1,1,0,12,19.05,4,0,16,5.2,0,13,3,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,75241,"x Koronka, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,0,0,6,0,5,19.28,2,0,2,2.1,0,5,3,0,0
ALPB - 2010,249,Lancaster Barnstormers,3613,45643,"Johnson, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=249&view=pitching,2,0,1,0,4,36.00,1,0,4,1.0,0,4,0,0,0
ALPB - 2010,249,Newark Bears,3612,46308,"Nix, M",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,10,0,16,0,12,2.14,42,0,48,50.1,2,16,55,5,4
ALPB - 2010,249,Newark Bears,3612,49310,"x Reinhard, G",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,12,1,16,0,19,2.74,42,0,51,62.1,4,23,67,0,3
ALPB - 2010,249,Newark Bears,3612,46302,"Benitez, A",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,3,0,12,0,11,2.85,33,0,22,34.2,1,13,52,12,2
ALPB - 2010,249,Newark Bears,3612,78811,"Cunnane, W",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,4,1,10,0,6,3.24,12,0,18,16.2,1,11,18,1,1
ALPB - 2010,249,Newark Bears,3612,45497,"Youman, S",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,11,4,29,1,27,3.66,13,9,64,66.1,1,30,49,1,4
ALPB - 2010,249,Newark Bears,3612,80065,"Holliday, B",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,8,2,16,0,16,4.32,9,4,34,33.1,0,22,17,0,2
ALPB - 2010,249,Newark Bears,3612,47854,"x ODonnell, B",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,17,2,29,0,37,4.36,20,10,82,76.1,5,47,48,0,4
ALPB - 2010,249,Newark Bears,3612,49605,"x Marcotte, T",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,2,0,4,0,3,4.50,2,1,8,6.0,1,4,3,0,0
ALPB - 2010,249,Newark Bears,3612,65025,"Coffey, D",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,8,0,19,0,16,4.59,22,0,32,31.1,1,21,20,0,1
ALPB - 2010,249,Newark Bears,3612,45498,"Zimmermann, B",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,10,2,20,0,32,4.80,10,10,54,60.0,5,40,69,0,2
ALPB - 2010,249,Newark Bears,3612,58774,"Perkins, V",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,10,2,33,0,29,4.92,14,8,58,53.0,6,34,42,0,0
ALPB - 2010,249,Newark Bears,3612,81617,"Renault, N",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,6,0,12,0,13,5.01,12,0,25,23.1,1,14,15,0,0
ALPB - 2010,249,Newark Bears,3612,294864,"x Fagan, P",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,18,3,42,1,51,5.37,17,13,109,85.1,8,65,52,0,3
ALPB - 2010,249,Newark Bears,3612,46316,"Smith, M",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,32,2,73,1,81,5.86,29,19,153,124.1,11,96,77,2,9
ALPB - 2010,249,Newark Bears,3612,47853,"x Winklesas, J",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,1,1,4,0,6,6.00,8,0,15,9.0,0,7,5,0,1
ALPB - 2010,249,Newark Bears,3612,46305,"Loree, M",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,36,4,43,0,88,6.09,26,24,170,130.0,9,108,119,0,6
ALPB - 2010,249,Newark Bears,3612,69428,"x Glynn, R",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,9,1,10,0,19,6.10,6,4,31,28.0,2,19,27,1,2
ALPB - 2010,249,Newark Bears,3612,46307,"x Melody, M",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,10,1,11,0,18,6.23,20,0,29,26.0,1,20,24,0,1
ALPB - 2010,249,Newark Bears,3612,469219,"x Mehlich, M",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,6,1,27,0,21,6.30,23,0,37,30.0,2,25,30,0,1
ALPB - 2010,249,Newark Bears,3612,65748,"Villa, K",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,22,0,48,0,69,7.00,19,17,120,88.2,10,87,93,1,3
ALPB - 2010,249,Newark Bears,3612,549376,"Blacksher, D",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,18,2,24,1,51,7.02,17,8,78,65.1,6,58,48,0,2
ALPB - 2010,249,Newark Bears,3612,47805,"x Vasami, C",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,8,0,14,0,17,7.65,14,0,27,20.0,0,21,14,0,0
ALPB - 2010,249,Newark Bears,3612,49944,"x Carrasco, H",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,3,1,25,0,24,8.87,5,5,35,24.1,4,27,19,0,1
ALPB - 2010,249,Newark Bears,3612,46301,"Banks, W",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,10,0,17,0,29,9.21,12,4,47,28.1,3,34,22,0,1
ALPB - 2010,249,Newark Bears,3612,47460,"x De la Cruz, M",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,4,3,6,0,13,10.32,7,1,25,11.1,1,17,12,0,0
ALPB - 2010,249,Newark Bears,3612,47682,"x Rivera, P",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,2,0,4,0,9,15.18,3,1,14,5.1,1,11,6,0,0
ALPB - 2010,249,Newark Bears,3612,46312,"x Fernandez, L",https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249&view=pitching,4,0,5,0,7,27.00,3,1,5,2.1,0,8,2,0,0
ALPB - 2010,249,Somerset Patriots,3604,71799,"x Buglovsky, C",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,0,0,2,0,0,0.00,1,1,7,4.2,0,3,2,0,0
ALPB - 2010,249,Somerset Patriots,3604,46183,"Housel, D",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,0,0,0,0,0,0.00,1,0,0,1.0,0,0,0,0,0
ALPB - 2010,249,Somerset Patriots,3604,73977,"Dobies, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,1,0,7,0,4,1.54,23,0,17,23.1,2,7,29,1,3
ALPB - 2010,249,Somerset Patriots,3604,84522,"Kirsten, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,2,0,0,0,4,2.84,2,2,10,12.2,0,4,9,0,1
ALPB - 2010,249,Somerset Patriots,3604,84035,"Minix, T",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,2,0,0,0,2,3.00,5,0,9,6.0,0,2,9,0,0
ALPB - 2010,249,Somerset Patriots,3604,73066,"x Pulsipher, B",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,8,3,17,0,22,3.17,11,11,65,62.1,1,28,50,0,5
ALPB - 2010,249,Somerset Patriots,3604,49279,"Grezlovski, B",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,7,0,26,0,23,3.18,46,0,62,65.0,3,27,48,3,9
ALPB - 2010,249,Somerset Patriots,3604,73976,"Adams, B",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,11,1,23,0,21,3.24,10,10,62,58.1,4,24,55,0,4
ALPB - 2010,249,Somerset Patriots,3604,50457,"Dunn, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,6,1,12,0,16,3.29,39,0,45,43.2,2,24,37,0,3
ALPB - 2010,249,Somerset Patriots,3604,48098,"x Mastny, T",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,4,0,18,0,14,3.31,7,7,32,38.0,1,14,18,0,3
ALPB - 2010,249,Somerset Patriots,3604,46155,"Miller, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,32,3,27,3,76,3.65,29,29,200,187.1,9,89,101,0,12
ALPB - 2010,249,Somerset Patriots,3604,46156,"Monti, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,22,5,42,1,45,3.77,26,19,108,107.1,6,56,86,0,5
ALPB - 2010,249,Somerset Patriots,3604,80442,"x Ellis, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,7,0,39,0,23,3.88,15,10,43,53.1,2,32,25,0,3
ALPB - 2010,249,Somerset Patriots,3604,78735,"Williamson, S",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,2,0,9,0,7,3.93,15,0,11,16.0,1,7,21,11,1
ALPB - 2010,249,Somerset Patriots,3604,46152,"x Houston, R",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,5,0,12,0,13,4.17,30,0,24,28.0,2,13,37,18,2
ALPB - 2010,249,Somerset Patriots,3604,46150,"x Henderson, B",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,6,0,13,0,18,4.22,33,0,37,38.1,3,21,40,1,4
ALPB - 2010,249,Somerset Patriots,3604,51309,"Kennard, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,9,2,27,0,27,4.23,51,0,53,57.1,2,34,58,3,3
ALPB - 2010,249,Somerset Patriots,3604,46180,"x Thompson, M",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,14,1,15,0,30,4.28,11,11,74,63.0,3,33,35,0,4
ALPB - 2010,249,Somerset Patriots,3604,46151,"Hines, C",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,10,1,36,0,27,4.67,45,0,53,52.0,2,33,39,0,2
ALPB - 2010,249,Somerset Patriots,3604,79510,"x Lavigne, T",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,2,0,18,0,14,4.97,9,4,24,25.1,2,19,21,0,0
ALPB - 2010,249,Somerset Patriots,3604,46153,"x Jones, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,25,3,39,0,57,5.38,18,18,122,95.1,6,67,76,0,4
ALPB - 2010,249,Somerset Patriots,3604,46148,"x Darcy, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,17,7,12,0,47,6.19,14,12,103,68.1,9,47,40,0,1
ALPB - 2010,249,Somerset Patriots,3604,46147,"Cahill, C",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,22,3,39,0,66,6.29,47,5,120,94.1,4,68,44,0,5
ALPB - 2010,249,Somerset Patriots,3604,46178,"x Reilly, M",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,3,0,21,0,16,7.20,17,0,19,20.0,0,16,8,0,1
ALPB - 2010,249,Somerset Patriots,3604,46149,"x Gardner, M",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,1,0,0,0,3,13.50,2,0,6,2.0,0,3,2,0,0
ALPB - 2010,249,Somerset Patriots,3604,46157,"x Muecke, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,0,0,3,0,5,15.00,1,1,6,3.0,1,5,3,0,0
ALPB - 2010,249,Somerset Patriots,3604,46146,"x Arreola, D",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249&view=pitching,1,0,4,0,7,17.18,4,0,9,3.2,0,7,1,0,0
ALPB - 2010,249,York Revolution,3614,46980,"x Ibanez, Y",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,0,0,2,0,0,0.00,1,0,0,1.0,0,0,1,0,0
ALPB - 2010,249,York Revolution,3614,46982,"Stidfole, S",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,10,1,22,0,15,1.90,68,0,74,71.0,3,20,51,11,2
ALPB - 2010,249,York Revolution,3614,56905,"Rodriguez, R",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,6,0,18,0,13,2.50,41,0,33,46.2,3,15,49,8,2
ALPB - 2010,249,York Revolution,3614,45480,"x Beltran, F",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,0,0,6,0,5,2.81,16,0,13,16.0,3,8,14,3,0
ALPB - 2010,249,York Revolution,3614,45483,"x Gracesqui, F",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,2,0,2,0,2,2.84,11,0,6,6.1,0,4,5,0,0
ALPB - 2010,249,York Revolution,3614,46979,"x Sanchez, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,10,4,35,0,35,3.64,16,16,77,86.1,6,36,73,0,7
ALPB - 2010,249,York Revolution,3614,45625,"Ackerman, E",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,4,0,5,0,9,4.19,17,0,15,19.1,3,9,19,0,3
ALPB - 2010,249,York Revolution,3614,71944,"x Moss, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,5,1,10,0,8,4.32,5,4,23,16.2,0,8,8,0,1
ALPB - 2010,249,York Revolution,3614,45486,"x Morrison, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,2,0,3,0,7,4.39,14,0,17,14.1,1,8,11,0,1
ALPB - 2010,249,York Revolution,3614,53797,"Basner, R",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,15,1,28,0,26,4.41,52,1,50,53.0,2,33,39,0,2
ALPB - 2010,249,York Revolution,3614,45498,"Zimmermann, B",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,16,1,53,0,42,4.43,21,15,101,85.1,1,46,53,0,7
ALPB - 2010,249,York Revolution,3614,45484,"McCall, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,20,1,27,0,40,4.46,21,13,89,80.2,3,43,54,0,7
ALPB - 2010,249,York Revolution,3614,46735,"x Day, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,1,0,1,0,3,4.50,5,0,8,6.0,1,4,6,0,0
ALPB - 2010,249,York Revolution,3614,45495,"Thurman, C",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,29,7,45,0,67,4.55,26,25,128,132.1,8,69,100,0,10
ALPB - 2010,249,York Revolution,3614,45488,"Richardson, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,16,1,33,0,36,4.60,61,0,75,70.1,4,42,63,1,3
ALPB - 2010,249,York Revolution,3614,80627,"DeSalvo, M",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,7,1,22,1,27,4.67,12,7,53,52.0,2,29,52,0,5
ALPB - 2010,249,York Revolution,3614,58635,"x Hampson, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,4,0,9,0,9,4.95,11,0,16,16.1,0,10,11,1,1
ALPB - 2010,249,York Revolution,3614,83355,"Angelle, K",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,5,1,7,0,11,5.03,4,4,24,19.2,2,12,15,0,0
ALPB - 2010,249,York Revolution,3614,59736,"x Marceaux, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,4,1,14,0,6,5.06,4,4,11,10.2,1,7,9,0,0
ALPB - 2010,249,York Revolution,3614,45497,"Youman, S",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249&view=pitching,14,0,19,0,37,5.48,14,12,71,60.2,4,37,45,0,2
